project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status,commits_count,comments_count,labels
kafka,6521,review,273258127,code_debt,low_quality_code,apache,12.0,Merged,10,13,streams
spark,1313,comment,49744305,non_debt,-,apache,30.0,Closed,16,30,
skywalking,5760,review,515447889,non_debt,-,apache,7.0,Merged,11,13,"backend, enhancement"
cloudstack,2211,comment,353476171,non_debt,-,apache,148.0,Merged,22,30,"component:systemd, component:networking, component:systemvm-template"
tinkerpop,572,review,106551449,non_debt,-,apache,8.0,Closed,1,9,
dubbo,2053,summary,0,non_debt,-,apache,2.0,Merged,5,2,
drill,1298,review,202718440,non_debt,-,apache,62.0,Closed,1,30,
beam,1841,review,98267841,non_debt,-,apache,20.0,Closed,1,30,
flink,12206,review,426342495,non_debt,-,apache,0.0,Merged,3,8,"review=description?, component=TableSQL/Planner"
druid,1503,description,0,non_debt,-,apache,1.0,Merged,1,0,
dubbo,2520,summary,0,documentation_debt,low_quality_documentation,apache,0.0,Merged,10,0,
geode,2794,review,231716097,non_debt,-,apache,1.0,Merged,2,3,
camel-quarkus,1526,comment,672675824,test_debt,low_coverage,apache,0.0,Merged,3,2,
geode,3650,review,291302823,non_debt,-,apache,13.0,Merged,5,9,
incubator-pinot,2922,comment,400827365,non_debt,-,apache,118.0,Merged,6,3,
kafka,1537,comment,227613567,non_debt,-,apache,8.0,Closed,1,23,
brooklyn-server,53,comment,197925605,non_debt,-,apache,18.0,Merged,2,29,
spark,22888,comment,434208856,non_debt,-,apache,0.0,Closed,2,0,
activemq-artemis,31,comment,112568121,non_debt,-,apache,0.0,Closed,1,2,
carbondata,3352,comment,520113028,non_debt,-,apache,3.0,Closed,1,0,
apisix-dashboard,979,review,543388564,code_debt,low_quality_code,apache,11.0,Merged,30,19,
pulsar,7798,summary,0,non_debt,-,apache,13.0,Merged,1,0,release/2.6.2
tinkerpop,1125,comment,500026710,non_debt,-,apache,3.0,Merged,1,0,
usergrid,180,summary,0,code_debt,duplicated_code,apache,38.0,Closed,1,0,
incubator-doris,3025,review,515603245,non_debt,-,apache,258.0,Closed,24,30,"kind/feature, area/storage"
flink,3049,comment,271823497,non_debt,-,apache,27.0,Closed,1,6,component=BuildSystem
jena,894,review,550824479,non_debt,-,apache,1.0,Merged,12,6,
tinkerpop,1114,description,0,non_debt,-,apache,5.0,Merged,1,14,
nifi,4824,review,576641177,code_debt,low_quality_code,apache,52.0,Closed,7,30,
iceberg,933,review,411434730,code_debt,low_quality_code,apache,97.0,Closed,30,30,
cloudstack,763,comment,136279211,non_debt,-,apache,0.0,Merged,1,0,
accumulo,1651,comment,733152771,non_debt,-,apache,231.0,Closed,18,30,
lucene-solr,892,summary,0,non_debt,-,apache,931.0,Closed,21,30,
carbondata,1464,review,149005119,non_debt,-,apache,10.0,Closed,1,23,
spark,15064,comment,247511475,non_debt,-,apache,20.0,Closed,5,6,
spark,27165,comment,572924850,documentation_debt,low_quality_documentation,apache,11.0,Closed,6,23,"SQL, PYSPARK"
trafficserver,763,comment,231514250,non_debt,-,apache,10.0,Closed,1,1,"HTTP/2, HTTP, Metrics"
netbeans,2165,review,435792471,non_debt,-,apache,4.0,Merged,2,15,
ozone,1010,summary,0,non_debt,-,apache,6.0,Merged,3,0,scm
pulsar,1646,description,0,non_debt,-,apache,0.0,Merged,1,0,component/client
flink,10667,comment,568953276,non_debt,-,apache,2.0,Closed,8,16,"review=description?, component=TableSQL/Planner"
drill,996,review,146815141,code_debt,low_quality_code,apache,37.0,Closed,3,14,
fineract,888,summary,0,non_debt,-,apache,1.0,Merged,1,0,
arrow,73,review,62449714,non_debt,-,apache,2.0,Closed,5,14,
spark,18317,review,131493469,non_debt,-,apache,94.0,Closed,21,30,
calcite,688,comment,410285418,non_debt,-,apache,18.0,Closed,8,3,
trafficserver,1002,summary,0,non_debt,-,apache,3.0,Merged,1,0,Network
carbondata,2141,comment,379563248,non_debt,-,apache,10.0,Closed,1,12,
shardingsphere,6041,summary,0,non_debt,-,apache,0.0,Merged,1,0,in: document
airflow,14492,review,584304954,non_debt,-,apache,7.0,Merged,30,30,"kind:documentation, full tests needed, okay to merge"
camel,1100,review,73126080,non_debt,-,apache,0.0,Closed,2,2,
spark,13967,comment,229733872,code_debt,complex_code,apache,4.0,Closed,4,15,
beam,9731,summary,0,non_debt,-,apache,5.0,Merged,1,13,
airflow,4390,comment,450291500,non_debt,-,apache,14.0,Merged,5,8,
dubbo,1741,description,0,non_debt,-,apache,9.0,Merged,1,0,
spark,26461,comment,552643459,non_debt,-,apache,11.0,Closed,1,7,SQL
spark,31059,comment,756507187,non_debt,-,apache,54.0,Closed,2,2,"BUILD, DOCS"
geode,1697,review,178663133,non_debt,-,apache,21.0,Closed,23,12,
superset,11778,summary,0,non_debt,-,apache,7.0,Merged,9,12,"size/M, assigned:polidea"
trafodion,604,comment,234079094,code_debt,low_quality_code,apache,6.0,Merged,3,0,
kafka,1206,comment,207585048,non_debt,-,apache,5.0,Closed,6,14,
spark,18,comment,36728453,non_debt,-,apache,48.0,Closed,22,30,
spark,20433,comment,374113076,non_debt,-,apache,407.0,Closed,3,30,
flink,6676,review,216376586,non_debt,-,apache,10.0,Closed,3,7,component=Runtime/Metrics
pulsar,557,comment,314549416,non_debt,-,apache,3.0,Merged,30,6,doc
flink,5663,comment,371969548,build_debt,over-declared_dependencies,apache,7.0,Closed,1,0,component=<none>
kafka,4001,comment,333581688,code_debt,low_quality_code,apache,2.0,Closed,2,3,
incubator-heron,600,summary,0,non_debt,-,apache,0.0,Merged,2,0,
spark,18912,comment,321716909,non_debt,-,apache,0.0,Closed,1,0,
arrow,4373,summary,0,non_debt,-,apache,9.0,Closed,3,0,
hbase,1465,review,406331300,non_debt,-,apache,6.0,Closed,3,2,
geode-native,27,review,102746696,non_debt,-,apache,1.0,Closed,2,30,
druid,4162,review,111186559,non_debt,-,apache,1.0,Merged,3,9,Improvement
incubator-doris,5033,review,538948912,non_debt,-,apache,6.0,Merged,3,6,"kind/feature, kind/datasource"
nifi,3425,comment,482711295,non_debt,-,apache,33.0,Closed,1,0,
trafficserver,1073,review,84208555,non_debt,-,apache,45.0,Closed,11,21,Manager
geode,3983,description,0,non_debt,-,apache,1.0,Merged,1,0,
couchdb,1765,description,0,non_debt,-,apache,0.0,Closed,2,1,
iceberg,1321,summary,0,non_debt,-,apache,3.0,Merged,1,8,
zookeeper,774,comment,454206605,non_debt,-,apache,0.0,Closed,1,0,
spark,21169,comment,386474214,non_debt,-,apache,6.0,Closed,4,15,
druid,1576,review,56544892,non_debt,-,apache,233.0,Merged,1,30,Feature
lucene-solr,345,comment,379675351,non_debt,-,apache,296.0,Closed,30,28,
spark,31119,review,559304940,non_debt,-,apache,2.0,Closed,4,18,SQL
druid,10366,review,493174369,non_debt,-,apache,31.0,Merged,23,30,"Area - Querying, Design Review, Area - Cache"
hive,964,summary,0,non_debt,-,apache,75.0,Closed,30,7,stale
beam,13622,summary,0,non_debt,-,apache,2.0,Merged,1,2,java
incubator-mxnet,9808,description,0,non_debt,-,apache,95.0,Merged,1,7,
airflow,4535,summary,0,non_debt,-,apache,13.0,Merged,8,6,
airflow,1488,comment,222606343,code_debt,low_quality_code,apache,163.0,Closed,1,5,
spark,10989,review,51461171,non_debt,-,apache,4.0,Closed,27,16,
trafficserver,1839,comment,300626875,non_debt,-,apache,0.0,Merged,1,0,Coverity
spark,13877,description,0,non_debt,-,apache,0.0,Closed,1,4,
spark,27767,comment,593810727,non_debt,-,apache,1.0,Closed,6,3,
spark,24548,comment,490271765,non_debt,-,apache,3.0,Closed,15,9,
druid,10891,summary,0,non_debt,-,apache,2.0,Merged,4,2,Area - Ingestion
hudi,2309,review,549436300,non_debt,-,apache,408.0,Closed,18,17,schema-and-data-types
skywalking,6183,review,556204702,non_debt,-,apache,24.0,Merged,2,30,core feature
flink,11071,review,378317546,non_debt,-,apache,8.0,Closed,1,10,"review=description?, component=Benchmarks"
zookeeper,307,review,127633626,non_debt,-,apache,,Not Closed or Merged,2,30,
airflow,8962,comment,643526181,non_debt,-,apache,33.0,Merged,30,30,AIP-31
spark,3173,comment,74416823,non_debt,-,apache,33.0,Closed,8,5,
incubator-pinot,4397,review,307084550,documentation_debt,outdated_documentation,apache,26.0,Merged,10,30,
spark,7711,comment,125508146,non_debt,-,apache,2.0,Closed,5,3,
superset,8106,description,0,non_debt,-,apache,0.0,Merged,1,0,size/XS
systemds,643,review,143645110,non_debt,-,apache,52.0,Closed,17,11,
spark,28661,comment,635693433,code_debt,low_quality_code,apache,3.0,Closed,3,15,"SQL, PYTHON"
beam,14026,summary,0,non_debt,-,apache,4.0,Merged,1,2,
samza,583,review,210977975,non_debt,-,apache,34.0,Closed,5,30,
nifi,914,review,75858615,code_debt,low_quality_code,apache,0.0,Closed,2,3,
calcite,1917,review,410016516,non_debt,-,apache,39.0,Closed,2,9,LGTM-will-merge-soon
tvm,4847,comment,584462639,code_debt,low_quality_code,apache,36.0,Merged,13,18,status: accepted
spark,5851,review,29545347,non_debt,-,apache,1.0,Closed,2,30,
kafka,3423,review,123887166,non_debt,-,apache,17.0,Closed,11,30,
spark,24043,review,292472811,test_debt,lack_of_tests,apache,111.0,Closed,15,30,SQL
carbondata,2494,comment,404423063,non_debt,-,apache,1.0,Closed,2,0,
incubator-weex,1114,comment,381873245,non_debt,-,apache,11.0,Merged,2,0,
spark,4677,review,25138912,non_debt,-,apache,6.0,Closed,8,30,
nifi,2391,description,0,non_debt,-,apache,21.0,Closed,1,3,
beam,13492,comment,811490297,non_debt,-,apache,130.0,Merged,30,9,"build, infra"
airflow,5041,comment,482868293,non_debt,-,apache,19.0,Merged,1,0,
spark,16047,comment,263429488,non_debt,-,apache,0.0,Closed,1,2,
carbondata,1805,review,162311702,non_debt,-,apache,3.0,Closed,2,30,
ambari,414,summary,0,non_debt,-,apache,0.0,Merged,1,0,FIPS compliance
activemq-artemis,31,comment,112713726,non_debt,-,apache,0.0,Closed,1,2,
incubator-mxnet,14475,comment,474913650,non_debt,-,apache,1.0,Merged,2,0,"Test, pr-awaiting-merge"
kafka,4461,description,0,non_debt,-,apache,0.0,Closed,1,0,
dubbo,413,summary,0,non_debt,-,apache,2.0,Closed,7,0,
spark,25905,comment,534375300,non_debt,-,apache,0.0,Closed,1,3,WEB UI
kafka,10383,description,0,non_debt,-,apache,,Not Closed or Merged,4,4,
spark,25626,review,320607427,non_debt,-,apache,24.0,Closed,1,30,SQL
cloudstack,3828,comment,593394720,non_debt,-,apache,44.0,Merged,23,4,"type:enhancement, component:kvm, type:improvement"
flink,10146,review,351864748,non_debt,-,apache,27.0,Closed,7,30,"review=description?, component=Runtime/Coordination"
spark,15272,description,0,code_debt,complex_code,apache,22.0,Closed,3,5,
druid,1983,comment,160717532,non_debt,-,apache,0.0,Merged,1,0,
airflow,2816,description,0,documentation_debt,low_quality_documentation,apache,0.0,Closed,1,0,
beam,11344,comment,610881306,non_debt,-,apache,1.0,Merged,4,0,"java, build"
arrow,167,description,0,non_debt,-,apache,0.0,Closed,4,4,
kafka,3152,comment,304934017,non_debt,-,apache,4.0,Closed,8,10,
flink,12218,summary,0,non_debt,-,apache,0.0,Merged,1,0,"review=description?, component=TableSQL/API"
airflow,697,comment,192552103,non_debt,-,apache,7.0,Merged,17,1,
gobblin,435,review,44064138,non_debt,-,apache,4.0,Merged,1,8,
tinkerpop,1412,comment,812726281,non_debt,-,apache,1.0,Merged,1,0,
beam,12240,comment,658370577,non_debt,-,apache,2.0,Merged,1,0,java
trafficserver,369,description,0,non_debt,-,apache,6.0,Merged,1,0,
activemq-artemis,2741,comment,524821666,non_debt,-,apache,51.0,Closed,1,11,
openwhisk,2081,review,108746758,non_debt,-,apache,5.0,Closed,5,29,"build, pgapproved"
carbondata,777,comment,293853193,non_debt,-,apache,3.0,Closed,1,0,
airflow,11270,comment,703367324,non_debt,-,apache,10.0,Closed,4,0,
incubator-doris,764,review,268427310,non_debt,-,apache,10.0,Merged,8,30,
beam,1278,review,86889887,design_debt,non-optimal_design,apache,6.0,Closed,4,12,
nifi,4599,review,539711164,non_debt,-,apache,58.0,Closed,2,3,
shardingsphere,3879,summary,0,non_debt,-,apache,0.0,Merged,3,1,"type: bug, in: proxy"
storm,1154,comment,251518436,non_debt,-,apache,221.0,Closed,2,0,
spark,14712,review,75569715,non_debt,-,apache,17.0,Closed,25,30,
incubator-pinot,5823,summary,0,non_debt,-,apache,4.0,Merged,1,5,
ambari,3146,summary,0,non_debt,-,apache,1056.0,Closed,1,0,dependencies
skywalking,4337,comment,584513941,non_debt,-,apache,1.0,Merged,1,14,chore
calcite,1278,comment,506493736,non_debt,-,apache,5.0,Merged,1,0,"returned-with-feedback, tests-missing"
flink,8359,review,282768056,non_debt,-,apache,12.0,Closed,5,29,"review=approved ✅, component=TableSQL/API"
tvm,4923,summary,0,non_debt,-,apache,2.0,Merged,1,2,
flink,13056,review,465675256,non_debt,-,apache,6.0,Closed,3,3,"review=description?, component=Documentation"
spark,15901,comment,261837764,non_debt,-,apache,4.0,Closed,29,30,
carbondata,1923,comment,362808650,non_debt,-,apache,0.0,Closed,1,0,
nifi,1103,review,81982607,non_debt,-,apache,0.0,Closed,1,13,
kafka,6032,comment,448645801,non_debt,-,apache,20.0,Merged,4,1,streams
spark,9134,review,42121597,non_debt,-,apache,8.0,Closed,2,4,
superset,3733,description,0,non_debt,-,apache,0.0,Merged,1,0,
arrow,9358,comment,772311969,non_debt,-,apache,5.0,Closed,2,4,Component: C++
streams,47,review,14477763,non_debt,-,apache,16.0,Merged,6,7,
spark,32011,review,604739239,non_debt,-,apache,0.0,Closed,1,4,INFRA
flink,1069,summary,0,non_debt,-,apache,1509.0,Closed,22,2,component=API/DataStream
beam,11957,comment,644318238,non_debt,-,apache,6.0,Merged,1,2,"java, extensions, sql"
spark,9422,comment,153500624,non_debt,-,apache,0.0,Closed,4,1,
hbase,1849,summary,0,non_debt,-,apache,0.0,Merged,2,0,
incubator-pinot,3832,summary,0,non_debt,-,apache,0.0,Merged,1,2,
beam,1981,comment,279164853,non_debt,-,apache,2.0,Closed,2,4,
cloudstack,3500,comment,514738510,non_debt,-,apache,7.0,Merged,1,12,"component:kvm, component:vxlan"
tomee,763,review,585708625,non_debt,-,apache,8.0,Merged,2,3,
spark,895,review,13469626,non_debt,-,apache,14.0,Closed,19,30,
flink,9977,review,338932359,test_debt,lack_of_tests,apache,2.0,Closed,10,30,"review=description?, component=API/Python"
spark,17746,comment,297098093,non_debt,-,apache,1.0,Closed,1,3,
kafka,401,description,0,non_debt,-,apache,0.0,Closed,2,3,
ignite,4639,review,215541102,non_debt,-,apache,13.0,Closed,7,25,
kafka,8065,review,377929200,non_debt,-,apache,4.0,Merged,7,27,streams
orc,380,summary,0,non_debt,-,apache,0.0,Closed,1,0,
flink,15051,description,0,code_debt,low_quality_code,apache,10.0,Closed,5,0,"review=description?, component=Connectors/Kafka"
beam,6142,review,207951355,non_debt,-,apache,2.0,Merged,2,2,
arrow,6005,review,358343712,non_debt,-,apache,57.0,Closed,1,30,
cloudstack,1611,comment,319500833,non_debt,-,apache,382.0,Closed,1,6,
beam,5229,description,0,non_debt,-,apache,0.0,Merged,1,0,
druid,3928,review,106563776,code_debt,low_quality_code,apache,38.0,Merged,1,28,Feature
camel,3381,comment,561470632,documentation_debt,low_quality_documentation,apache,0.0,Merged,1,0,
incubator-mxnet,14295,comment,468806748,non_debt,-,apache,4.0,Merged,1,2,"Clojure, pr-awaiting-merge"
flink,11047,review,379996777,code_debt,low_quality_code,apache,11.0,Closed,6,27,"review=description?, component=TableSQL/API"
flink,14955,review,578192965,non_debt,-,apache,0.0,Closed,6,8,"review=description?, component=Runtime/Coordination"
daffodil,289,review,346101694,test_debt,low_coverage,apache,10.0,Merged,1,30,
trafficserver,5524,description,0,non_debt,-,apache,0.0,Merged,1,0,clang-analyzer
trafficserver,1744,description,0,non_debt,-,apache,1.0,Merged,1,0,"Plugins, Cleanup"
pulsar,9751,summary,0,design_debt,non-optimal_design,apache,0.0,Merged,1,0,component/transaction
flink,15200,review,603203743,non_debt,-,apache,93.0,Merged,3,30,"review=description?, component=Runtime/StateBackends"
airflow,143,description,0,non_debt,-,apache,0.0,Merged,1,0,
carbondata,3663,comment,597691644,non_debt,-,apache,23.0,Closed,11,0,
kafka,158,review,38986690,documentation_debt,outdated_documentation,apache,18.0,Closed,12,24,
incubator-heron,1584,comment,265843582,non_debt,-,apache,9.0,Merged,7,6,enhancement
incubator-mxnet,13549,review,246983078,code_debt,low_quality_code,apache,46.0,Merged,12,30,pr-awaiting-merge
spark,16582,comment,272952834,non_debt,-,apache,12.0,Closed,4,13,
beam,729,comment,267910051,non_debt,-,apache,146.0,Closed,1,0,
trafficcontrol,4821,description,0,code_debt,slow_algorithm,apache,0.0,Merged,3,2,"low impact, cdn-in-a-box, improvement"
tvm,1085,description,0,non_debt,-,apache,0.0,Merged,2,0,
spark,20282,comment,358401766,non_debt,-,apache,1.0,Closed,6,1,
shardingsphere,6187,review,448777753,non_debt,-,apache,14.0,Merged,20,30,mode: cluster
storm,1472,review,68023943,non_debt,-,apache,16.0,Merged,1,2,
spark,15009,review,106230108,code_debt,low_quality_code,apache,383.0,Closed,30,30,
tvm,7406,summary,0,non_debt,-,apache,11.0,Merged,10,1,
beam,12646,comment,681006444,non_debt,-,apache,5.0,Merged,4,0,learning
activemq-artemis,1466,description,0,non_debt,-,apache,1.0,Closed,1,0,
flink,12188,review,426150425,non_debt,-,apache,3.0,Merged,4,21,"review=description?, component=TableSQL/Client"
bookkeeper,2281,summary,0,non_debt,-,apache,16.0,Merged,3,4,"type/bug, area/client, release/4.11.0"
flink,7123,review,236347738,code_debt,low_quality_code,apache,23.0,Closed,4,8,component=Connectors/FileSystem
incubator-heron,1728,comment,281558138,design_debt,non-optimal_design,apache,,Not Closed or Merged,5,17,"enhancement, Yarn"
spark,848,review,12921552,non_debt,-,apache,0.0,Closed,6,6,
netbeans,1197,comment,488337457,non_debt,-,apache,51.0,Closed,2,0,
kafka,6837,summary,0,non_debt,-,apache,15.0,Closed,2,0,
gobblin,2015,review,129176332,design_debt,non-optimal_design,apache,4.0,Closed,6,8,
hadoop,802,review,289864413,non_debt,-,apache,42.0,Closed,8,30,"enhancement, fs/s3"
spark,186,comment,39637660,non_debt,-,apache,36.0,Closed,19,30,
beam,874,comment,243063941,non_debt,-,apache,12.0,Closed,1,0,
storm,1595,review,72548331,non_debt,-,apache,111.0,Closed,1,17,
accumulo,1497,summary,0,non_debt,-,apache,0.0,Merged,1,0,
kafka,6475,description,0,test_debt,flaky_test,apache,14.0,Merged,1,0,connect
incubator-pinot,5708,review,456656111,non_debt,-,apache,6.0,Merged,1,2,
spark,31818,comment,804210048,non_debt,-,apache,10.0,Closed,4,6,
flink,5977,review,188205000,non_debt,-,apache,12.0,Closed,4,10,component=Connectors/Kafka
bookkeeper,888,comment,352890209,design_debt,non-optimal_design,apache,30.0,Closed,22,30,"type/task, area/release, release/4.7.0"
thrift,1318,comment,402135908,non_debt,-,apache,480.0,Closed,1,0,
carbondata,2804,comment,434216599,non_debt,-,apache,28.0,Closed,2,28,
spark,4229,comment,127370989,non_debt,-,apache,188.0,Closed,25,30,
drill,283,review,46315590,non_debt,-,apache,26.0,Closed,9,30,
kafka,7877,review,362646654,non_debt,-,apache,,Not Closed or Merged,6,29,
trafficserver,1856,comment,300662944,non_debt,-,apache,3.0,Merged,1,12,Plugins
drill,2046,summary,0,non_debt,-,apache,4.0,Merged,1,0,
cloudstack,4490,description,0,requirement_debt,requirement_partially_implemented,apache,2.0,Closed,1,0,
cloudstack,2058,review,139283005,code_debt,low_quality_code,apache,1050.0,Closed,1,8,"type:bug, component:usage-server"
carbondata,3538,comment,573322241,non_debt,-,apache,49.0,Closed,1,30,
airflow,3572,review,201043776,non_debt,-,apache,18.0,Closed,1,30,
kafka,6645,review,282840393,non_debt,-,apache,14.0,Merged,2,30,"streams, kip"
flink,3374,comment,285864664,non_debt,-,apache,23.0,Closed,2,0,component=Runtime/StateBackends
trafficserver,2314,review,130437336,non_debt,-,apache,5.0,Closed,1,30,"Core, WIP, Performance"
netbeans,2324,review,511329375,code_debt,low_quality_code,apache,87.0,Merged,12,30,LSP
flink,8809,review,296590815,non_debt,-,apache,4.0,Closed,3,22,review=description?
shardingsphere,1162,description,0,non_debt,-,apache,0.0,Merged,12,0,
incubator-brooklyn,83,comment,49760955,documentation_debt,low_quality_documentation,apache,7.0,Merged,22,30,
beam,13799,comment,768305516,non_debt,-,apache,4.0,Merged,2,2,
nifi-minifi-cpp,146,review,144844644,non_debt,-,apache,11.0,Closed,1,22,
cloudstack,1287,summary,0,non_debt,-,apache,108.0,Merged,5,2,
tvm,6797,review,517257511,non_debt,-,apache,7.0,Merged,6,16,
spark,20278,comment,358159762,non_debt,-,apache,0.0,Closed,1,4,
spark,18036,comment,302795517,non_debt,-,apache,2.0,Closed,1,0,
pulsar,8133,comment,698903199,non_debt,-,apache,3.0,Merged,2,0,"component/cli, component/admin, release/2.6.2"
incubator-weex,1446,description,0,non_debt,-,apache,0.0,Merged,1,0,
kafka,2438,comment,275340158,non_debt,-,apache,1.0,Closed,3,28,
spark,16150,comment,265005796,non_debt,-,apache,3.0,Closed,6,11,
ignite,8048,review,480182091,code_debt,low_quality_code,apache,385.0,Closed,6,30,
spark,25616,description,0,non_debt,-,apache,6.0,Closed,2,6,SPARK CORE
carbondata,1225,comment,320290275,non_debt,-,apache,3.0,Closed,3,0,
zeppelin,2120,comment,288543338,non_debt,-,apache,25.0,Closed,3,0,
spark,17765,review,113583392,non_debt,-,apache,5.0,Closed,8,14,
incubator-doris,2050,comment,555584339,non_debt,-,apache,27.0,Merged,9,30,kind/feature
pulsar,2100,comment,402925739,non_debt,-,apache,1.0,Merged,4,0,"bug, component/client"
trafficcontrol,365,comment,286793219,non_debt,-,apache,0.0,Closed,4,0,
flink,4426,description,0,code_debt,dead_code,apache,2.0,Closed,2,0,"component=BuildSystem, component=API/DataSet"
beam,11610,review,425548953,non_debt,-,apache,27.0,Merged,18,30,"java, extensions, sql"
spark,25119,review,304750383,non_debt,-,apache,6.0,Closed,3,9,"SQL, PYSPARK, TESTS"
nutch,184,comment,302673149,non_debt,-,apache,33.0,Merged,16,0,
beam,7956,comment,479834196,non_debt,-,apache,38.0,Merged,1,0,
beam,11203,review,399469457,non_debt,-,apache,7.0,Merged,4,30,"go, model, runners, core, flink, fn-execution, samza"
spark,25628,review,319461063,requirement_debt,requirement_partially_implemented,apache,17.0,Closed,1,4,SPARK CORE
spark,18974,description,0,non_debt,-,apache,4.0,Closed,3,0,
brooklyn-server,835,review,142912453,code_debt,low_quality_code,apache,15.0,Merged,22,16,
ambari,1151,description,0,non_debt,-,apache,1.0,Merged,1,0,web client
spark,448,review,11813558,code_debt,low_quality_code,apache,18.0,Closed,3,30,
spark,3659,comment,66415145,non_debt,-,apache,0.0,Closed,1,0,
nifi,3850,description,0,non_debt,-,apache,515.0,Closed,1,2,
airflow,1956,comment,268910016,non_debt,-,apache,0.0,Closed,1,1,
tinkerpop,98,summary,0,non_debt,-,apache,0.0,Merged,1,0,
incubator-mxnet,13503,comment,443465456,non_debt,-,apache,2.0,Merged,23,0,"MKLDNN, pr-awaiting-review"
incubator-mxnet,5886,review,112565730,non_debt,-,apache,6.0,Merged,15,19,Doc
incubator-pinot,5200,review,408486325,non_debt,-,apache,14.0,Merged,3,8,
tvm,6449,comment,692921717,non_debt,-,apache,6.0,Merged,23,28,status: review in progress
storm,1958,comment,282003202,non_debt,-,apache,2.0,Merged,1,1,
spark,21882,review,205935245,non_debt,-,apache,3.0,Closed,3,13,
flink,13033,comment,721025672,non_debt,-,apache,109.0,Closed,1,1,"review=description?, component=Formats"
apisix,3224,review,559854280,non_debt,-,apache,11.0,Merged,4,15,
flink,6178,review,196555570,code_debt,low_quality_code,apache,3.0,Closed,30,30,component=Runtime/REST
kafka,6977,review,298727205,code_debt,dead_code,apache,29.0,Merged,19,28,
ambari,183,review,163852609,non_debt,-,apache,25.0,Merged,3,9,logsearch
pulsar,7786,comment,674414727,non_debt,-,apache,8.0,Merged,3,3,"component/broker, release/2.6.2"
tvm,4179,review,337872859,non_debt,-,apache,19.0,Merged,11,6,status: accepted
tvm,7153,review,581353108,non_debt,-,apache,85.0,Merged,30,30,status: accepted
flink,4851,review,145917513,code_debt,low_quality_code,apache,5.0,Closed,4,18,"component=API/DataStream, component=Runtime/StateBackends"
cloudstack,29,summary,0,non_debt,-,apache,18.0,Closed,1,0,
nifi,1849,summary,0,non_debt,-,apache,0.0,Closed,1,0,
airflow,5585,review,303217602,non_debt,-,apache,16.0,Merged,1,10,
incubator-mxnet,2380,comment,225808811,non_debt,-,apache,5.0,Merged,7,0,
spark,10162,comment,162268697,non_debt,-,apache,544.0,Closed,3,0,
zeppelin,954,comment,223481561,non_debt,-,apache,4.0,Closed,1,0,
beam,2974,comment,300015697,non_debt,-,apache,0.0,Closed,1,0,
storm,1101,comment,183528417,non_debt,-,apache,5.0,Merged,1,0,
beam,8162,comment,477866946,non_debt,-,apache,0.0,Merged,1,1,
beam,12065,comment,650215296,non_debt,-,apache,34.0,Merged,2,5,"python, infra"
kafka,1627,comment,235345722,non_debt,-,apache,32.0,Closed,28,30,
spark,16706,review,98121245,code_debt,low_quality_code,apache,1.0,Closed,5,16,
arrow,9610,review,588816147,non_debt,-,apache,4.0,Closed,28,30,"Component: R, Component: Parquet"
flink,9766,review,329334111,non_debt,-,apache,4.0,Closed,4,24,"review=description?, component=API/Python"
tvm,7021,comment,797529527,code_debt,slow_algorithm,apache,412.0,Closed,30,0,status: need review
trafficcontrol,5570,comment,785250722,non_debt,-,apache,0.0,Merged,2,0,"tech debt, TC Client (python)"
geode,3840,review,307057404,non_debt,-,apache,5.0,Merged,1,3,
tvm,3156,comment,491091992,non_debt,-,apache,61.0,Merged,30,30,status: need review
incubator-mxnet,8015,review,141497578,design_debt,non-optimal_design,apache,7.0,Merged,30,11,
druid,8983,comment,633212891,non_debt,-,apache,269.0,Closed,4,0,stale
nutch,534,comment,642132183,non_debt,-,apache,,Not Closed or Merged,1,4,
spark,17079,summary,0,non_debt,-,apache,1.0,Closed,4,5,
arrow,1635,review,171726050,non_debt,-,apache,19.0,Closed,1,19,
trafficserver,7449,comment,767353602,non_debt,-,apache,209.0,Closed,5,0,"Plugins, WIP, Stale"
arrow,9799,comment,806259818,non_debt,-,apache,96.0,Closed,1,0,"Component: C++, Component: Python"
tajo,113,comment,53052194,non_debt,-,apache,12.0,Closed,30,0,
spark,21748,comment,406706176,non_debt,-,apache,14.0,Closed,29,28,
kafka,2937,summary,0,code_debt,low_quality_code,apache,14.0,Closed,3,0,
spark,8038,review,36684718,non_debt,-,apache,4.0,Closed,14,18,
calcite,1981,comment,638588987,non_debt,-,apache,61.0,Merged,1,16,LGTM-will-merge-soon
tvm,7260,review,556711333,non_debt,-,apache,6.0,Merged,13,21,status: accepted
incubator-heron,3032,comment,437498318,test_debt,low_coverage,apache,50.0,Merged,8,10,
beam,1212,review,85438597,non_debt,-,apache,13.0,Closed,1,30,
beam,2383,comment,291235194,non_debt,-,apache,5.0,Closed,4,30,
pulsar,2981,comment,438904081,non_debt,-,apache,20.0,Merged,4,20,type/feature
airflow,6348,review,336572034,non_debt,-,apache,9.0,Merged,11,30,
spark,30325,comment,725252148,non_debt,-,apache,6.0,Closed,4,17,SQL
storm,128,comment,45091287,code_debt,low_quality_code,apache,70.0,Merged,30,29,
zeppelin,3497,comment,548180234,test_debt,lack_of_tests,apache,24.0,Closed,2,0,
flink,8607,review,290189678,non_debt,-,apache,34.0,Merged,1,30,"review=approved ✅, component=Documentation"
