project,pull_number,pull_type,id,classification,indicator,repo_owner,pr_duration_days,pr_status
spark,19717,comment,350180764,non_debt,-,apache,31.0,Closed
storm,1616,comment,238843260,non_debt,-,apache,2.0,Merged
samza,213,description,0,non_debt,-,apache,0.0,Closed
flink,12906,comment,665655285,non_debt,-,apache,14.0,Closed
kafka,7378,review,331360311,non_debt,-,apache,13.0,Merged
kafka,863,summary,0,non_debt,-,apache,0.0,Closed
incubator-brooklyn,193,comment,57035271,non_debt,-,apache,2.0,Merged
groovy,815,summary,0,non_debt,-,apache,388.0,Closed
iceberg,1910,comment,743341217,non_debt,-,apache,0.0,Merged
flink,6744,comment,424324375,non_debt,-,apache,15.0,Closed
beam,12572,comment,719765475,non_debt,-,apache,81.0,Merged
trafficserver,3523,description,0,non_debt,-,apache,2.0,Merged
spark,19094,comment,326445912,non_debt,-,apache,0.0,Closed
spark,19468,review,152633977,non_debt,-,apache,49.0,Closed
thrift,963,summary,0,non_debt,-,apache,5.0,Closed
nutch,331,summary,0,non_debt,-,apache,16.0,Merged
spark,3945,comment,69397383,non_debt,-,apache,1.0,Closed
superset,9733,summary,0,non_debt,-,apache,0.0,Merged
apisix,2001,review,467670387,non_debt,-,apache,23.0,Merged
trafficserver,3559,comment,386419709,non_debt,-,apache,15.0,Merged
phoenix,936,comment,724872173,design_debt,non-optimal_design,apache,22.0,Closed
spark,8897,comment,142793223,non_debt,-,apache,0.0,Closed
dubbo,2124,summary,0,non_debt,-,apache,9.0,Merged
storm,1139,review,53633738,non_debt,-,apache,3.0,Merged
pulsar,399,comment,301202227,non_debt,-,apache,2.0,Merged
tinkerpop,1353,comment,723240681,non_debt,-,apache,2.0,Closed
gobblin,3214,review,565722354,non_debt,-,apache,1.0,Closed
superset,1612,review,88320722,non_debt,-,apache,2.0,Merged
trafficserver,4770,review,246241031,non_debt,-,apache,7.0,Merged
carbondata,3157,comment,475329184,non_debt,-,apache,3.0,Closed
beam,11843,comment,635455832,non_debt,-,apache,0.0,Merged
iceberg,2430,summary,0,non_debt,-,apache,84.0,Closed
skywalking,1506,review,206031702,non_debt,-,apache,0.0,Merged
beam,9765,comment,550584252,non_debt,-,apache,144.0,Merged
kafka,9200,comment,678666729,non_debt,-,apache,21.0,Merged
hudi,1664,description,0,design_debt,non-optimal_design,apache,16.0,Merged
spark,31451,comment,810792543,non_debt,-,apache,76.0,Closed
ozone,1014,comment,638315154,non_debt,-,apache,1.0,Merged
spark,11581,review,56293008,non_debt,-,apache,8.0,Closed
openwhisk-wskdeploy,811,comment,374763837,non_debt,-,apache,1.0,Merged
storm,845,review,46338107,non_debt,-,apache,31.0,Merged
ignite,2068,description,0,non_debt,-,apache,0.0,Closed
spark,17186,comment,549686880,non_debt,-,apache,17.0,Closed
flink,15139,comment,796517842,non_debt,-,apache,0.0,Merged
flink,6970,comment,450542738,non_debt,-,apache,82.0,Closed
druid,1044,review,26169017,non_debt,-,apache,53.0,Merged
openwhisk,1071,review,75486973,code_debt,low_quality_code,apache,8.0,Closed
incubator-pinot,522,comment,246064224,non_debt,-,apache,1.0,Merged
incubator-weex,3304,summary,0,non_debt,-,apache,,Not Closed or Merged
incubator-mxnet,18319,review,427142694,non_debt,-,apache,62.0,Merged
iceberg,1587,review,526543001,non_debt,-,apache,42.0,Merged
ozone,1371,review,486098006,non_debt,-,apache,48.0,Merged
pulsar,2888,comment,441582678,code_debt,duplicated_code,apache,29.0,Merged
spark,11136,comment,182905997,non_debt,-,apache,21.0,Closed
airflow,8875,review,426287475,documentation_debt,low_quality_documentation,apache,2.0,Closed
spark,21102,review,203322643,non_debt,-,apache,109.0,Closed
ozone,1392,review,485765534,non_debt,-,apache,5.0,Merged
superset,5445,comment,457472346,design_debt,non-optimal_design,apache,198.0,Merged
griffin,442,review,226866876,non_debt,-,apache,5.0,Closed
cassandra,200,description,0,non_debt,-,apache,,Not Closed or Merged
spark,7440,summary,0,non_debt,-,apache,4.0,Closed
flink,5901,comment,387376186,test_debt,low_coverage,apache,70.0,Closed
trafficserver,1457,comment,280944148,non_debt,-,apache,1.0,Merged
spark,13421,review,65285433,non_debt,-,apache,0.0,Closed
kafka,7098,summary,0,non_debt,-,apache,20.0,Closed
spark,3073,review,19971716,non_debt,-,apache,3.0,Closed
hadoop,1404,review,363390848,non_debt,-,apache,19.0,Closed
hadoop,1707,review,351791207,non_debt,-,apache,62.0,Closed
beam,12326,summary,0,non_debt,-,apache,6.0,Merged
nifi,3217,comment,448107698,non_debt,-,apache,4.0,Closed
openwhisk,3812,review,204137242,non_debt,-,apache,29.0,Merged
carbondata,2320,comment,390190760,non_debt,-,apache,13.0,Closed
trafficcontrol,4011,summary,0,non_debt,-,apache,1.0,Merged
phoenix,735,review,394609771,non_debt,-,apache,8.0,Merged
pulsar,5124,summary,0,non_debt,-,apache,0.0,Merged
openwhisk,2968,description,0,non_debt,-,apache,84.0,Merged
spark,25214,comment,559282566,non_debt,-,apache,129.0,Closed
beam,3572,summary,0,non_debt,-,apache,28.0,Closed
iceberg,2218,comment,774379247,non_debt,-,apache,0.0,Merged
ignite,1914,description,0,non_debt,-,apache,4.0,Closed
helix,642,review,359655490,non_debt,-,apache,37.0,Merged
kafka,241,review,40615287,documentation_debt,low_quality_documentation,apache,18.0,Closed
cloudstack,2118,review,117468112,non_debt,-,apache,66.0,Merged
dubbo,3162,review,245860102,code_debt,low_quality_code,apache,0.0,Merged
carbondata,1919,review,165807745,non_debt,-,apache,0.0,Closed
spark,1612,description,0,non_debt,-,apache,127.0,Closed
airflow,2622,comment,331186798,non_debt,-,apache,3.0,Closed
nifi-minifi-cpp,835,review,455554004,non_debt,-,apache,26.0,Closed
airflow,11194,summary,0,non_debt,-,apache,0.0,Merged
flink,213,comment,63619839,non_debt,-,apache,0.0,Closed
beam,3397,comment,309600706,non_debt,-,apache,0.0,Merged
activemq-artemis,2783,comment,522017246,non_debt,-,apache,16.0,Closed
hbase,2138,review,460302572,non_debt,-,apache,3.0,Closed
airflow,3592,comment,404091019,non_debt,-,apache,40.0,Closed
apisix,2177,review,518045336,non_debt,-,apache,72.0,Merged
beam,13592,comment,749735258,code_debt,low_quality_code,apache,3.0,Merged
hbase,1280,review,395122159,non_debt,-,apache,10.0,Merged
geode-native,56,description,0,code_debt,duplicated_code,apache,0.0,Merged
arrow,7421,description,0,non_debt,-,apache,0.0,Closed
arrow,4397,comment,504091482,non_debt,-,apache,26.0,Closed
zeppelin,3045,comment,401314522,non_debt,-,apache,5.0,Closed
parquet-mr,51,review,17205549,non_debt,-,apache,4.0,Closed
trafodion,24,comment,121346636,non_debt,-,apache,3.0,Merged
airflow,5027,comment,479026532,non_debt,-,apache,0.0,Merged
nifi,4738,review,547946268,non_debt,-,apache,29.0,Closed
spark,3543,review,21571141,non_debt,-,apache,275.0,Closed
storm,1783,comment,263910453,documentation_debt,outdated_documentation,apache,28.0,Closed
tvm,2232,review,244103695,non_debt,-,apache,28.0,Merged
beam,2369,comment,290527661,non_debt,-,apache,0.0,Closed
spark,5232,comment,88369109,non_debt,-,apache,5.0,Closed
spark,15627,review,85951050,code_debt,low_quality_code,apache,9.0,Closed
qpid-dispatch,624,description,0,non_debt,-,apache,25.0,Closed
beam,7462,comment,453257346,non_debt,-,apache,14.0,Merged
dubbo,2228,review,214629281,non_debt,-,apache,10.0,Merged
airflow,1881,review,88095097,non_debt,-,apache,3.0,Closed
incubator-mxnet,11502,review,200206922,documentation_debt,low_quality_documentation,apache,14.0,Merged
druid,2602,comment,200630606,non_debt,-,apache,21.0,Merged
spark,204,review,11469526,code_debt,low_quality_code,apache,19.0,Closed
beam,12572,description,0,non_debt,-,apache,81.0,Merged
arrow,1704,summary,0,non_debt,-,apache,0.0,Closed
attic-apex-core,479,review,108591304,code_debt,low_quality_code,apache,124.0,Merged
drill,844,review,123631660,non_debt,-,apache,33.0,Closed
kafka,7887,comment,577819902,non_debt,-,apache,27.0,Merged
daffodil,262,review,324346636,non_debt,-,apache,78.0,Merged
spark,13310,review,64671567,non_debt,-,apache,1.0,Closed
helix,510,review,334200441,non_debt,-,apache,4.0,Merged
rocketmq,145,comment,321778238,non_debt,-,apache,17.0,Closed
lucene-solr,345,review,179737921,non_debt,-,apache,296.0,Closed
tvm,3515,review,301662897,non_debt,-,apache,8.0,Merged
spark,1358,comment,48630513,non_debt,-,apache,17.0,Closed
flink,13351,review,496457872,non_debt,-,apache,31.0,Merged
nifi-minifi-cpp,797,review,443776103,non_debt,-,apache,34.0,Closed
hbase,2044,comment,660410619,non_debt,-,apache,9.0,Closed
spark,29654,review,488150906,non_debt,-,apache,7.0,Closed
arrow,1201,summary,0,non_debt,-,apache,148.0,Closed
dubbo,2741,summary,0,test_debt,flaky_test,apache,0.0,Merged
arrow,8401,review,522113945,non_debt,-,apache,57.0,Closed
druid,7528,review,278316219,non_debt,-,apache,13.0,Merged
beam,3852,review,139203104,non_debt,-,apache,8.0,Closed
spark,1222,review,15478958,code_debt,low_quality_code,apache,177.0,Closed
nifi,3894,review,365769826,build_debt,over-declared_dependencies,apache,55.0,Closed
flink,12746,summary,0,non_debt,-,apache,10.0,Merged
geode,4755,review,387979913,non_debt,-,apache,3.0,Merged
incubator-mxnet,16859,summary,0,non_debt,-,apache,16.0,Merged
incubator-dolphinscheduler,3417,review,475078725,non_debt,-,apache,197.0,Closed
samza,490,review,184773952,non_debt,-,apache,0.0,Closed
kafka,8483,review,421863398,non_debt,-,apache,23.0,Merged
pulsar,366,comment,296908563,code_debt,low_quality_code,apache,16.0,Merged
avro,336,review,221416112,non_debt,-,apache,6.0,Merged
incubator-pinot,5266,description,0,non_debt,-,apache,40.0,Merged
calcite,1626,comment,561980030,non_debt,-,apache,0.0,Merged
iceberg,2078,review,558255721,non_debt,-,apache,3.0,Merged
trafficcontrol,4747,review,443827162,non_debt,-,apache,28.0,Merged
kafka,6536,review,275588869,code_debt,complex_code,apache,16.0,Merged
calcite,1075,review,261510267,code_debt,low_quality_code,apache,3.0,Closed
streams,276,description,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,7452,description,0,non_debt,-,apache,14.0,Closed
pulsar,9329,comment,777186013,non_debt,-,apache,25.0,Merged
kafka,2007,comment,267234396,non_debt,-,apache,93.0,Closed
spark,13969,review,70201841,non_debt,-,apache,26.0,Closed
bigtop,143,review,79561910,non_debt,-,apache,,Not Closed or Merged
skywalking,5055,comment,655316356,non_debt,-,apache,0.0,Merged
pulsar,7601,description,0,documentation_debt,low_quality_documentation,apache,4.0,Merged
zeppelin,2753,summary,0,code_debt,low_quality_code,apache,0.0,Closed
nifi,2194,comment,337127297,non_debt,-,apache,12.0,Closed
arrow,965,summary,0,non_debt,-,apache,5.0,Closed
spark,15868,comment,262039578,non_debt,-,apache,8.0,Closed
flink,13410,comment,697080083,non_debt,-,apache,24.0,Merged
spark,15664,review,94098595,non_debt,-,apache,63.0,Closed
arrow,6257,comment,577263359,non_debt,-,apache,1.0,Closed
beam,5433,comment,395838547,non_debt,-,apache,19.0,Merged
beam,13252,summary,0,non_debt,-,apache,1.0,Merged
hawq,1169,summary,0,non_debt,-,apache,2.0,Closed
incubator-doris,4984,review,557010119,non_debt,-,apache,45.0,Merged
kafka,7248,review,338615161,non_debt,-,apache,69.0,Merged
kafka,7616,description,0,non_debt,-,apache,169.0,Merged
openwhisk,3072,comment,350013610,non_debt,-,apache,80.0,Merged
spark,29660,summary,0,non_debt,-,apache,2.0,Closed
beam,8381,comment,487884491,non_debt,-,apache,7.0,Merged
dubbo,2209,review,208792691,non_debt,-,apache,6.0,Closed
spark,14079,review,92103779,non_debt,-,apache,161.0,Closed
flink,1640,review,52993965,code_debt,low_quality_code,apache,21.0,Closed
storm,1113,description,0,non_debt,-,apache,2.0,Merged
guacamole-client,79,summary,0,non_debt,-,apache,0.0,Merged
airflow,4751,review,346970934,code_debt,low_quality_code,apache,329.0,Merged
hudi,191,comment,309609191,non_debt,-,apache,210.0,Closed
spark,30987,review,550769916,non_debt,-,apache,2.0,Closed
beam,5028,review,181501125,code_debt,low_quality_code,apache,9.0,Closed
spark,17582,comment,294933906,code_debt,low_quality_code,apache,14.0,Closed
accumulo,402,comment,451432262,non_debt,-,apache,293.0,Closed
trafficserver,3900,review,201539689,non_debt,-,apache,35.0,Merged
hadoop,1772,summary,0,non_debt,-,apache,3.0,Merged
spark,3200,review,23271303,non_debt,-,apache,78.0,Closed
spark,20787,review,175982564,code_debt,low_quality_code,apache,63.0,Closed
cloudstack,2606,description,0,non_debt,-,apache,6.0,Merged
kafka,8706,review,432145121,code_debt,low_quality_code,apache,11.0,Merged
nifi,4099,comment,612131178,non_debt,-,apache,62.0,Closed
spark,1172,comment,46767431,non_debt,-,apache,1.0,Closed
kafka,2849,review,111517818,non_debt,-,apache,13.0,Closed
fluo,1050,comment,426470056,non_debt,-,apache,5.0,Merged
beam,6306,comment,427053619,non_debt,-,apache,105.0,Closed
spark,1958,comment,52810248,non_debt,-,apache,5.0,Closed
beam,2101,comment,282419722,non_debt,-,apache,5.0,Closed
spark,24357,comment,483576370,non_debt,-,apache,4.0,Closed
trafficcontrol,1799,comment,369348511,non_debt,-,apache,45.0,Merged
skywalking,845,comment,375132498,non_debt,-,apache,43.0,Merged
druid,9810,comment,657778727,non_debt,-,apache,89.0,Merged
cloudstack,1495,summary,0,non_debt,-,apache,29.0,Merged
spark,21121,review,183237073,non_debt,-,apache,109.0,Closed
beam,4127,review,152140809,non_debt,-,apache,13.0,Merged
spark,26379,review,342354865,non_debt,-,apache,1.0,Closed
flink,8001,review,266840147,non_debt,-,apache,1.0,Merged
zeppelin,1574,comment,257544952,non_debt,-,apache,177.0,Closed
calcite,859,review,219699380,non_debt,-,apache,1.0,Closed
trafficcontrol,2246,comment,389553758,non_debt,-,apache,14.0,Merged
incubator-brooklyn,475,comment,71678232,non_debt,-,apache,12.0,Merged
spark,25706,comment,531537457,non_debt,-,apache,5.0,Closed
spark,30621,comment,739511784,non_debt,-,apache,0.0,Closed
pulsar,4120,review,278435859,non_debt,-,apache,1.0,Merged
beam,8169,description,0,non_debt,-,apache,0.0,Merged
tinkerpop,406,summary,0,non_debt,-,apache,3.0,Merged
nifi,3260,summary,0,test_debt,flaky_test,apache,0.0,Merged
hive,785,comment,535053319,non_debt,-,apache,1.0,Closed
dubbo,1906,description,0,test_debt,low_coverage,apache,2.0,Merged
zeppelin,118,comment,114974261,non_debt,-,apache,11.0,Closed
druid,4217,description,0,non_debt,-,apache,26.0,Merged
ozone,1635,comment,757432381,non_debt,-,apache,40.0,Merged
airflow,5010,review,272785021,documentation_debt,outdated_documentation,apache,242.0,Closed
kafka,6517,comment,484309340,code_debt,low_quality_code,apache,,Not Closed or Merged
spark,28028,comment,604186979,non_debt,-,apache,0.0,Closed
geode,1086,review,152657597,non_debt,-,apache,7.0,Merged
spark,26973,review,365779363,non_debt,-,apache,26.0,Closed
hudi,2328,review,548085273,non_debt,-,apache,14.0,Merged
spark,7348,review,34648784,non_debt,-,apache,4.0,Closed
flink,9795,comment,536207542,non_debt,-,apache,1.0,Merged
guacamole-client,168,comment,311453669,non_debt,-,apache,1.0,Merged
dubbo,1327,comment,362996179,non_debt,-,apache,0.0,Closed
incubator-pinot,4774,review,345466343,non_debt,-,apache,48.0,Merged
hudi,1678,review,439871892,non_debt,-,apache,70.0,Closed
incubator-pinot,4664,review,330708381,non_debt,-,apache,1.0,Merged
flink,2916,review,90420632,non_debt,-,apache,53.0,Closed
thrift,2241,review,495058967,non_debt,-,apache,10.0,Closed
druid,4550,review,143922833,non_debt,-,apache,88.0,Merged
flink,9689,comment,539299262,non_debt,-,apache,82.0,Closed
openwhisk,4531,comment,507185550,non_debt,-,apache,1.0,Merged
beam,1849,comment,275319429,non_debt,-,apache,0.0,Merged
carbondata,3045,comment,451909156,non_debt,-,apache,5.0,Closed
flink,1153,review,41024851,non_debt,-,apache,29.0,Closed
lucene-solr,1251,review,377712392,non_debt,-,apache,0.0,Merged
camel,2387,comment,400360563,non_debt,-,apache,8.0,Closed
spark,7402,review,34640556,non_debt,-,apache,1.0,Closed
ozone,1573,description,0,non_debt,-,apache,5.0,Closed
nifi,3110,review,228428297,non_debt,-,apache,12.0,Closed
hbase,2584,review,515768061,non_debt,-,apache,47.0,Closed
storm,2433,review,152703836,non_debt,-,apache,126.0,Merged
ignite,3921,description,0,non_debt,-,apache,276.0,Closed
spark,21535,comment,411371364,non_debt,-,apache,57.0,Closed
netbeans,2359,review,486307632,non_debt,-,apache,12.0,Merged
spark,12790,review,75229100,non_debt,-,apache,112.0,Closed
cloudstack,1139,summary,0,non_debt,-,apache,1.0,Merged
tvm,5483,review,418378401,non_debt,-,apache,9.0,Merged
myfaces-tobago,334,description,0,non_debt,-,apache,0.0,Merged
flink,10633,summary,0,non_debt,-,apache,0.0,Merged
attic-apex-core,512,comment,294055210,non_debt,-,apache,0.0,Merged
camel,594,description,0,non_debt,-,apache,0.0,Closed
zeppelin,3883,summary,0,non_debt,-,apache,0.0,Closed
kafka,1753,review,78307057,non_debt,-,apache,31.0,Closed
reef,300,comment,122118613,non_debt,-,apache,0.0,Closed
spark,27770,review,386955069,non_debt,-,apache,2.0,Closed
avro,60,description,0,non_debt,-,apache,69.0,Closed
ignite,8568,review,547207662,non_debt,-,apache,12.0,Merged
airflow,5178,comment,486870974,non_debt,-,apache,1.0,Merged
airflow,13461,comment,756467767,non_debt,-,apache,16.0,Merged
zeppelin,2495,review,130212409,non_debt,-,apache,33.0,Closed
thrift,1223,description,0,non_debt,-,apache,1.0,Closed
incubator-mxnet,14145,summary,0,non_debt,-,apache,1.0,Merged
kafka,9007,summary,0,non_debt,-,apache,19.0,Merged
trafodion,704,comment,247092715,non_debt,-,apache,6.0,Merged
camel,2088,summary,0,non_debt,-,apache,3.0,Closed
hive,663,review,291371794,non_debt,-,apache,1.0,Closed
spark,26750,description,0,non_debt,-,apache,68.0,Closed
spark,17090,comment,282962487,non_debt,-,apache,6.0,Closed
gobblin,1066,review,71230879,non_debt,-,apache,32.0,Merged
tvm,325,comment,322545894,non_debt,-,apache,0.0,Merged
spark,29810,comment,695416683,non_debt,-,apache,411.0,Closed
flink,2063,comment,224066428,non_debt,-,apache,8.0,Closed
spark,25002,review,299768415,non_debt,-,apache,47.0,Closed
iceberg,2163,comment,770747783,non_debt,-,apache,8.0,Merged
incubator-brooklyn,820,comment,132144643,non_debt,-,apache,4.0,Merged
incubator-brooklyn,272,review,19438455,non_debt,-,apache,9.0,Merged
flink,7306,summary,0,non_debt,-,apache,4.0,Merged
flink,145,comment,58411645,non_debt,-,apache,0.0,Merged
superset,3222,summary,0,non_debt,-,apache,0.0,Merged
trafodion,845,comment,262056810,non_debt,-,apache,6.0,Merged
jena,568,comment,497097832,non_debt,-,apache,30.0,Merged
hbase,1726,comment,629892413,non_debt,-,apache,5.0,Closed
spark,19793,review,153080692,non_debt,-,apache,21.0,Closed
druid,279,comment,27363341,non_debt,-,apache,3.0,Closed
geode,5064,description,0,non_debt,-,apache,1.0,Closed
helix,219,summary,0,non_debt,-,apache,0.0,Merged
druid,4815,review,146068538,test_debt,lack_of_tests,apache,62.0,Merged
geode,1855,description,0,non_debt,-,apache,0.0,Closed
pulsar,9215,comment,761581957,non_debt,-,apache,10.0,Merged
calcite,2110,comment,675242513,non_debt,-,apache,401.0,Closed
nifi-minifi-cpp,62,comment,285357651,non_debt,-,apache,7.0,Closed
cloudstack,3306,comment,490885118,non_debt,-,apache,63.0,Merged
nifi,3843,review,363330803,non_debt,-,apache,564.0,Closed
pulsar,9520,comment,774674468,non_debt,-,apache,0.0,Merged
spark,20025,comment,359982527,non_debt,-,apache,35.0,Closed
ignite,1909,description,0,non_debt,-,apache,0.0,Closed
spark,5992,description,0,non_debt,-,apache,58.0,Closed
commons-lang,625,description,0,non_debt,-,apache,13.0,Merged
spark,3157,comment,67773705,non_debt,-,apache,47.0,Closed
beam,11500,comment,618010564,non_debt,-,apache,5.0,Merged
druid,8857,comment,553427929,non_debt,-,apache,1.0,Merged
calcite,1143,comment,479400812,non_debt,-,apache,1373.0,Closed
superset,4791,review,180883434,non_debt,-,apache,15.0,Closed
airflow,5661,review,307279581,documentation_debt,low_quality_documentation,apache,125.0,Closed
spark,1689,comment,55458226,non_debt,-,apache,57.0,Closed
incubator-mxnet,11320,comment,397914927,non_debt,-,apache,4.0,Merged
spark,31638,review,586286229,non_debt,-,apache,70.0,Closed
spark,19675,comment,372560208,non_debt,-,apache,1.0,Closed
airflow,2460,comment,435672834,non_debt,-,apache,1503.0,Closed
kafka,815,comment,179419066,non_debt,-,apache,7.0,Closed
camel-quarkus,1149,summary,0,non_debt,-,apache,3.0,Merged
qpid-dispatch,1047,description,0,design_debt,non-optimal_design,apache,2.0,Closed
incubator-pinot,4253,review,290839617,non_debt,-,apache,29.0,Merged
superset,5664,comment,420773552,non_debt,-,apache,25.0,Closed
kafka,10121,description,0,non_debt,-,apache,0.0,Merged
flink,12283,review,431556916,non_debt,-,apache,13.0,Merged
tvm,7612,review,589839657,non_debt,-,apache,8.0,Closed
spark,1241,comment,53686699,non_debt,-,apache,64.0,Closed
incubator-mxnet,12157,review,212681251,non_debt,-,apache,16.0,Merged
arrow,8755,review,532731697,non_debt,-,apache,6.0,Closed
tomee,713,comment,734780620,requirement_debt,requirement_partially_implemented,apache,25.0,Closed
carbondata,500,description,0,non_debt,-,apache,0.0,Merged
couchdb,1894,comment,459648857,non_debt,-,apache,5.0,Merged
beam,3124,comment,314234150,non_debt,-,apache,59.0,Closed
cloudstack,1578,comment,238838070,non_debt,-,apache,166.0,Merged
tvm,5365,description,0,non_debt,-,apache,0.0,Merged
flink,14070,comment,726970610,non_debt,-,apache,2.0,Closed
flink,6236,review,241972720,code_debt,low_quality_code,apache,803.0,Closed
incubator-pinot,103,description,0,non_debt,-,apache,1097.0,Closed
shardingsphere,3692,review,355335872,non_debt,-,apache,0.0,Merged
kafka,1884,review,95041682,non_debt,-,apache,113.0,Closed
reef,1117,description,0,non_debt,-,apache,4.0,Closed
dubbo,2822,review,235845838,non_debt,-,apache,31.0,Merged
calcite,2369,review,593096896,code_debt,low_quality_code,apache,1.0,Merged
ignite,7450,summary,0,non_debt,-,apache,0.0,Closed
pulsar,9799,review,589346299,non_debt,-,apache,6.0,Merged
trafficserver,369,comment,164002946,non_debt,-,apache,6.0,Merged
accumulo,675,summary,0,non_debt,-,apache,0.0,Merged
fineract,1458,comment,718052221,design_debt,non-optimal_design,apache,11.0,Merged
reef,1402,description,0,non_debt,-,apache,7.0,Closed
incubator-pinot,857,description,0,non_debt,-,apache,0.0,Merged
incubator-mxnet,10696,review,195640524,non_debt,-,apache,133.0,Closed
druid,3889,summary,0,non_debt,-,apache,48.0,Merged
pulsar,2613,description,0,non_debt,-,apache,12.0,Merged
spark,22944,comment,437336856,non_debt,-,apache,8.0,Closed
tvm,7537,review,597102389,non_debt,-,apache,55.0,Closed
spark,9247,comment,150918873,non_debt,-,apache,4.0,Closed
druid,9422,review,448046112,non_debt,-,apache,124.0,Merged
beam,3833,review,139338762,non_debt,-,apache,15.0,Closed
spark,25367,description,0,non_debt,-,apache,0.0,Closed
openwhisk,4921,review,447727733,non_debt,-,apache,38.0,Merged
spark,15059,comment,246957960,non_debt,-,apache,5.0,Closed
camel-k,930,comment,529910322,non_debt,-,apache,0.0,Closed
superset,5753,summary,0,non_debt,-,apache,2.0,Merged
helix,1447,comment,704707243,test_debt,flaky_test,apache,1.0,Merged
spark,3144,comment,62077677,non_debt,-,apache,0.0,Closed
drill,1988,review,384897019,non_debt,-,apache,13.0,Closed
skywalking,6085,description,0,non_debt,-,apache,0.0,Merged
kafka,6122,comment,469241170,non_debt,-,apache,,Not Closed or Merged
cloudstack,1659,comment,255777805,non_debt,-,apache,105.0,Merged
hbase,3001,review,594754063,non_debt,-,apache,17.0,Merged
spark,16989,review,115884613,non_debt,-,apache,94.0,Closed
shardingsphere,3158,review,329463176,design_debt,non-optimal_design,apache,2.0,Merged
carbondata,613,review,103185123,non_debt,-,apache,0.0,Closed
flink,11536,comment,604555169,non_debt,-,apache,5.0,Merged
openwhisk,3507,comment,396270670,non_debt,-,apache,87.0,Merged
kafka,5101,review,213142665,non_debt,-,apache,99.0,Closed
druid,4388,review,121026129,non_debt,-,apache,0.0,Merged
drill,819,review,113834302,test_debt,lack_of_tests,apache,18.0,Closed
kafka,2938,review,116911699,non_debt,-,apache,8.0,Closed
spark,10993,review,51332430,code_debt,dead_code,apache,11.0,Closed
kafka,5634,comment,420895699,non_debt,-,apache,2.0,Merged
bookkeeper,2355,comment,703966200,non_debt,-,apache,123.0,Closed
attic-apex-core,194,review,50607181,non_debt,-,apache,30.0,Closed
netbeans,1312,comment,517993362,non_debt,-,apache,82.0,Merged
druid,4634,review,132473645,non_debt,-,apache,14.0,Merged
madlib,29,comment,195613825,non_debt,-,apache,14.0,Closed
druid,6094,review,221371033,non_debt,-,apache,70.0,Merged
camel-quarkus,49,comment,509595442,non_debt,-,apache,0.0,Merged
incubator-heron,2496,comment,340094782,non_debt,-,apache,0.0,Merged
beam,9509,summary,0,non_debt,-,apache,5.0,Merged
incubator-mxnet,15820,review,312694681,non_debt,-,apache,3.0,Merged
spark,19616,review,241883955,non_debt,-,apache,451.0,Closed
kafka,7045,review,309475036,non_debt,-,apache,26.0,Closed
nifi-minifi-cpp,707,description,0,non_debt,-,apache,4.0,Closed
spark,19267,comment,337257920,non_debt,-,apache,452.0,Closed
druid,1862,review,43036861,non_debt,-,apache,1.0,Merged
flink,14839,review,586411292,code_debt,low_quality_code,apache,159.0,Closed
nifi,3536,review,300057978,code_debt,dead_code,apache,48.0,Closed
cloudstack,768,review,39469736,code_debt,low_quality_code,apache,97.0,Merged
kafka,9628,review,535829042,non_debt,-,apache,20.0,Merged
flink,10146,comment,552447888,non_debt,-,apache,27.0,Closed
drill,1251,review,187210052,code_debt,dead_code,apache,4.0,Closed
spark,16728,description,0,non_debt,-,apache,0.0,Closed
incubator-mxnet,8279,comment,336701383,non_debt,-,apache,0.0,Closed
arrow,8961,summary,0,non_debt,-,apache,2.0,Closed
flink,13475,review,494810110,non_debt,-,apache,1.0,Closed
spark,16152,description,0,code_debt,low_quality_code,apache,0.0,Closed
cloudstack,2427,comment,360067539,non_debt,-,apache,0.0,Merged
skywalking,4740,comment,623178580,non_debt,-,apache,3.0,Merged
superset,3533,review,142584977,non_debt,-,apache,17.0,Closed
arrow,9314,comment,766853907,non_debt,-,apache,0.0,Closed
cloudstack,2231,comment,336177773,non_debt,-,apache,1657.0,Closed
trafficserver,3044,description,0,non_debt,-,apache,41.0,Merged
kafka,8836,comment,643961078,non_debt,-,apache,287.0,Closed
nifi,1719,review,114141863,non_debt,-,apache,2.0,Closed
spark,4690,review,25098634,code_debt,low_quality_code,apache,2.0,Closed
spark,8246,comment,132291972,non_debt,-,apache,51.0,Closed
gobblin,2327,review,180183357,non_debt,-,apache,10.0,Closed
spark,18607,comment,319839403,non_debt,-,apache,118.0,Closed
accumulo,654,comment,423239004,non_debt,-,apache,0.0,Merged
trafodion,355,comment,191494859,non_debt,-,apache,4.0,Merged
spark,6986,review,35582006,non_debt,-,apache,33.0,Closed
kafka,5735,comment,427204839,non_debt,-,apache,0.0,Merged
nifi,2686,summary,0,non_debt,-,apache,1105.0,Closed
jena,463,review,210921706,non_debt,-,apache,2.0,Merged
incubator-dolphinscheduler,1187,description,0,non_debt,-,apache,0.0,Merged
hbase,2167,summary,0,code_debt,low_quality_code,apache,5.0,Merged
spark,11162,review,52561026,non_debt,-,apache,43.0,Closed
spark,22500,review,220414353,non_debt,-,apache,16.0,Closed
attic-stratos,116,comment,70448716,non_debt,-,apache,66.0,Closed
